,City,Names,Bed,Area,Rating,location,petsallowed,pool,fitnessCenter,grill,closet,washerdryer,countertops,access,Rent
139,denton,1809 Spinnaker Dr,3.0,1874.0,3.0,"1809 Spinnaker Dr,
                Denton,
                
TX
76210",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2400.0
140,denton,1409 Black Oak Dr,4.0,1774.0,3.0,"1409 Black Oak Dr,
                Denton,
                
TX
76209",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2195.0
141,denton,8708 Seven Oaks Ln,3.0,1507.0,3.0,"8708 Seven Oaks Ln,
                Denton,
                
TX
76210",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0
142,denton,5017 Spyglass Ln,5.0,2073.0,3.0,"5017 Spyglass Ln,
                Denton,
                
TX
76208",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0
143,denton,3000 Montebello Drive,3.0,2045.0,3.0,"3000 Montebello Drive,
                Denton,
                
TX
76210",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2650.0
144,denton,1804 Spinnaker Dr,3.0,2033.0,3.0,"1804 Spinnaker Dr,
                Denton,
                
TX
76210",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0
145,denton,3725 Logan Dr,4.0,1698.0,3.0,"3725 Logan Dr,
                Denton,
                
TX
76207",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2400.0
146,denton,904 Duncan St,3.0,1594.0,3.0,"904 Duncan St,
                Denton,
                
TX
76205",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0
147,denton,2310 Birchbrook Ct,4.0,1480.0,3.0,"2310 Birchbrook Ct,
                Denton,
                
TX
76205",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
148,denton,5425 Dolores Pl,3.0,1475.0,3.0,"5425 Dolores Pl,
                Denton,
                
TX
76208",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
149,denton,5521 Dolores Pl,3.0,1475.0,3.0,"5521 Dolores Pl,
                Denton,
                
TX
76208",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1950.0
150,denton,1108 Neff St Unit 3,1.0,481.0,3.0,"1108 Neff St,
                Denton,
                
TX
76201",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,925.0
151,denton,2609 Pinto Dr,3.0,2073.0,3.0,"2609 Pinto Dr,
                Denton,
                
TX
76210",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2500.0
152,denton,1108 N Elm St Unit 1,1.0,705.0,3.0,"1108 N Elm St,
                Denton,
                
TX
76201",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0
153,denton,3409 Cricket Dr,2.0,1468.0,3.0,"3409 Cricket Dr,
                Denton,
                
TX
76207",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2000.0
154,denton,406 W Highland St,1.0,562.0,3.0,"406 W Highland St,
                Denton,
                
TX
76201",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0
155,denton,415 N Ruddell St,4.0,1480.0,3.0,"415 N Ruddell St,
                Denton,
                
TX
76209",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850.0
156,denton,3800 Titan Trail,3.0,1034.0,3.0,"3800 Titan Trail,
                Denton,
                
TX
76209",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0
157,denton,117 S Elm St,1.0,1632.0,3.0,"117 S Elm St,
                Denton,
                
TX
76201",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2600.0
158,denton,4713 Fox Sedge Ln,3.0,1885.0,3.0,"4713 Fox Sedge Ln,
                Denton,
                
TX
76208",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0
159,denton,3917 Madison Ln,5.0,2073.0,3.0,"3917 Madison Ln,
                Denton,
                
TX
76208",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2980.0
160,denton,718 Frame St,3.0,1275.0,3.0,"718 Frame St,
                Denton,
                
TX
76209",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1900.0
161,denton,929 W Hickory St Unit A-11,2.0,1008.0,3.0,"929 W Hickory St,
                Denton,
                
TX
76201",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1550.0
162,denton,2716 Moncayo Dr,3.0,1608.0,3.0,"2716 Moncayo Dr,
                Denton,
                
TX
76209",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0
163,denton,1908 Jasmine St,4.0,1816.0,3.0,"1908 Jasmine St,
                Denton,
                
TX
76205",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2050.0
164,denton,721 Alexander St,3.0,1104.0,3.0,"721 Alexander St,
                Denton,
                
TX
76205",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695.0
165,denton,3920 Winston Dr,3.0,1789.0,3.0,"3920 Winston Dr,
                Denton,
                
TX
76210",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0
166,denton,3600 Lakeview Blvd,5.0,2073.0,3.0,"3600 Lakeview Blvd,
                Denton,
                
TX
76208",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0
167,denton,1203 Peak St,3.0,1156.0,3.0,"1203 Peak St,
                Denton,
                
TX
76201",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695.0
168,denton,5304 Whiting Way,3.0,1528.0,3.0,"5304 Whiting Way,
                Denton,
                
TX
76208",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2095.0
169,denton,1110 Wilson St,1.0,616.0,3.0,"1110 Wilson St,
                Denton,
                
TX
76205",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1150.0
170,denton,1026 Thomas St,3.0,1900.0,3.0,"1026 Thomas St,
                Denton,
                
TX
76201",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0
171,denton,1907 Camden Ct,2.0,1115.0,3.0,"1907 Camden Ct,
                Denton,
                
TX
76205",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0
172,denton,3025 Montclair Pl,3.0,1171.0,3.0,"3025 Montclair Pl,
                Denton,
                
TX
76209",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1885.0
173,denton,2708 Weslayan Dr,4.0,1955.0,3.0,"2708 Weslayan Dr,
                Denton,
                
TX
76210",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2450.0
174,denton,5049 Golden Cir,4.0,2073.0,3.0,"5049 Golden Cir,
                Denton,
                
TX
76208",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3750.0
175,denton,5817 Marsh Rail Dr,4.0,1772.0,3.0,"5817 Marsh Rail Dr,
                Denton,
                
TX
76208",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2250.0
176,denton,102 Bentwood Ct,1.0,900.0,3.0,"102 Bentwood Ct,
                Denton,
                
TX
76210",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0
177,denton,820 Rose St,3.0,1817.0,3.0,"820 Rose St,
                Denton,
                
TX
76209",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795.0
178,denton,5403 Green Ivy Rd,3.0,1653.0,3.0,"5403 Green Ivy Rd,
                Denton,
                
TX
76210",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0
179,denton,1114 Oakwood Dr,3.0,1123.0,3.0,"1114 Oakwood Dr,
                Denton,
                
TX
76205",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1650.0
180,denton,1004 W Hickory St,1.0,550.0,3.0,"1004 W Hickory St,
                Denton,
                
TX
76201",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0
181,denton,6289 Desert Holly Way,4.0,2073.0,3.0,"6289 Desert Holly Way,
                Denton,
                
TX
76208",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0
182,denton,9512 Lindenwood Trail,2.0,1196.0,3.0,"9512 Lindenwood Trail,
                Denton,
                
TX
76207",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3000.0
183,denton,3787 Centenary Dr,3.0,1829.0,3.0,"3787 Centenary Dr,
                Denton,
                
TX
76210",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0
184,denton,1504 Canvas Wy,4.0,1967.0,3.0,"1504 Canvas Wy,
                Denton,
                
TX
76205",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3390.0
185,denton,1605 Canvas Wy,3.0,1462.0,3.0,"1605 Canvas Wy,
                Denton,
                
TX
76205",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2885.0
186,denton,1722 Stonegate Dr,3.0,1989.0,3.0,"1722 Stonegate Dr,
                Denton,
                
TX
76205",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2395.0
187,denton,905 Summer Stream Rd,3.0,1578.0,3.0,"905 Summer Stream Rd,
                Denton,
                
TX
76207",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1895.0
188,denton,3513 Villanova Dr,3.0,2073.0,3.0,"3513 Villanova Dr,
                Denton,
                
TX
76210",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2495.0
189,denton,1112 Autumn Oak Dr,3.0,1232.0,3.0,"1112 Autumn Oak Dr,
                Denton,
                
TX
76209",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1799.0
190,denton,216 Maple St,1.0,600.0,3.0,"216 Maple St,
                Denton,
                
TX
76201",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0
191,denton,2512 Rugby Ln,2.0,1166.0,3.0,"2512 Rugby Ln,
                Denton,
                
TX
76209",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.0
192,denton,2425 louise St Unit 1,1.0,510.0,3.0,"2425 louise St,
                denton,
                
TX
76201",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,950.0
193,denton,403 Bryan St Unit 107,2.0,650.0,3.0,"403 Bryan St,
                Denton,
                
TX
76201",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,950.0
194,denton,218 N Texas Blvd Unit 309,2.0,955.0,3.0,"218 N Texas Blvd,
                Denton,
                
TX
76201",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1500.0
195,denton,2425 Louise St,1.0,510.0,3.0,"2425 Louise St,
                Denton,
                
TX
76201",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,950.0
196,denton,116 Hann St Unit 1,1.0,550.0,3.0,"116 Hann St,
                Denton,
                
TX
76201",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1250.0
197,denton,4600 Hammerstein Blvd,4.0,2073.0,3.0,"4600 Hammerstein Blvd,
                Denton,
                
TX
76210",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3295.0
199,denton,2160 Crockett Dr,5.0,2073.0,3.0,"2160 Crockett Dr,
                Corinth,
                
TX
76210",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3081.0
200,denton,5312 Sea Cove Ln,3.0,2073.0,3.0,"5312 Sea Cove Ln,
                Corinth,
                
TX
76208",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250.0
201,denton,700 Cypress St,2.0,824.0,3.0,"700 Cypress St,
                Argyle,
                
TX
76226",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1550.0
202,denton,3112 Blue Jay Dr,3.0,2002.0,3.0,"3112 Blue Jay Dr,
                Corinth,
                
TX
76210",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2435.0
203,denton,8744 Dayton Dr,4.0,2036.0,3.0,"8744 Dayton Dr,
                Lantana,
                
TX
76226",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3050.0
204,denton,1821 Vintage Dr,3.0,2073.0,3.0,"1821 Vintage Dr,
                Corinth,
                
TX
76210",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0
205,denton,9505 Toledo Bend Dr,3.0,2018.0,3.0,"9505 Toledo Bend Dr,
                Argyle,
                
TX
76226",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0
206,denton,2202 Barton Springs Dr,3.0,1882.0,3.0,"2202 Barton Springs Dr,
                Corinth,
                
TX
76210",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0
207,denton,1504 Misty Glen,4.0,1643.0,3.0,"1504 Misty Glen,
                Corinth,
                
TX
76210",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2275.0
208,denton,4308 Vinyard Way,4.0,2073.0,3.0,"4308 Vinyard Way,
                Argyle,
                
TX
76226",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2495.0
209,denton,4501 Claret Ct,3.0,1860.0,3.0,"4501 Claret Ct,
                Argyle,
                
TX
76226",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995.0
210,denton,1515 Marbellas Ct,4.0,2073.0,3.0,"1515 Marbellas Ct,
                Corinth,
                
TX
76210",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4100.0
211,denton,1236 Wilson Dr,4.0,2073.0,3.0,"1236 Wilson Dr,
                Argyle,
                
TX
76226",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0
212,denton,313 Denton St E,3.0,1618.0,3.0,"313 Denton St E,
                Argyle,
                
TX
76226",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0
213,denton,5604 Parkplace Dr,3.0,2073.0,3.0,"5604 Parkplace Dr,
                Argyle,
                
TX
76226",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2695.0
214,denton,6428 Meandering Creek Dr,3.0,2048.0,3.0,"6428 Meandering Creek Dr,
                Argyle,
                
TX
76226",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0
215,denton,4520 Shagbark Dr,3.0,2020.0,3.0,"4520 Shagbark Dr,
                Argyle,
                
TX
76226",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0
216,denton,5004 Stillhouse Hollow Ln,4.0,2073.0,3.0,"5004 Stillhouse Hollow Ln,
                Argyle,
                
TX
76226",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0
217,denton,1609 Canary Ln,3.0,2040.0,3.0,"1609 Canary Ln,
                Bartonville,
                
TX
76226",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3000.0
218,denton,930 Montgomery Way,3.0,1706.0,3.0,"930 Montgomery Way,
                Argyle,
                
TX
76226",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0
219,denton,1416 Country Club Rd,5.0,2073.0,3.0,"1416 Country Club Rd,
                Argyle,
                
TX
76226",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5068.0
220,denton,6709 Roaring Creek,3.0,2073.0,3.0,"6709 Roaring Creek,
                Bartonville,
                
TX
76226",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2645.0
221,denton,1410 Park Palisades Dr,3.0,1592.0,3.0,"1410 Park Palisades Dr,
                Corinth,
                
TX
76210",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1995.0
222,denton,2239 Berniece Jones Rd Unit 1,3.0,1897.0,3.0,"2239 Berniece Jones Rd,
                Argyle,
                
TX
76226",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0
223,denton,"2 br, 1 bath House - 2109 N Elm St",2.0,1175.0,3.0,"2109 N Elm St,
                Denton,
                
TX
76201",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1695.0
224,denton,"2 br, 2.5 bath House - 929 Hickory St. # 17",2.0,1047.0,3.0,"929 W Hickory St,
                Denton,
                
TX
76201",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1700.0
225,denton,8308 Swan Park Dr,3.0,1647.0,3.0,"8308 Swan Park Dr,
                Denton,
                
TX
76210",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1935.0
226,denton,130 Springtree St,4.0,2073.0,3.0,"130 Springtree St,
                Denton,
                
TX
76209",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2430.0
227,denton,3301 Doris Dr,4.0,2073.0,3.0,"3301 Doris Dr,
                Denton,
                
TX
76207",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2655.0
228,denton,1401 Carrigan Ln,3.0,1532.0,3.0,"1401 Carrigan Ln,
                Denton,
                
TX
76207",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2790.0
229,denton,1803 Willowwood St,3.0,1341.0,3.0,"1803 Willowwood St,
                Denton,
                
TX
76205",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1800.0
230,denton,612 London place,2.0,750.0,3.0,"612 Londonderry Ln,
                Denton,
                
TX
76205",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0
231,dallas,3313 Gardenview Cir,2.0,1188.0,3.0,"3313 Gardenview Cir,
                Denton,
                
TX
76207",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1575.0
232,dallas,3209 Bent Creek Dr,3.0,1380.0,3.0,"3209 Bent Creek Dr,
                Denton,
                
TX
76210",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2035.0
233,dallas,"1 br, 1 bath House - 2306 W Hickory St",1.0,1286.0,3.0,"2306 W Hickory St,
                Denton,
                
TX
76201",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1295.0
234,dallas,3113 Lighthouse Dr,3.0,1641.0,3.0,"3113 Lighthouse Dr,
                Denton,
                
TX
76210",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2160.0
235,dallas,3713 Camino Real Trail,3.0,1601.0,3.0,"3713 Camino Real Trail,
                Denton,
                
TX
76208",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2100.0
236,dallas,1916 Cornell Ln,4.0,2073.0,3.0,"1916 Cornell Ln,
                Denton,
                
TX
76201",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2400.0
237,dallas,"3325 Bent Creek Dr, Denton",4.0,1286.0,3.0,"3325 Bent Creek Dr,
                Denton,
                
TX
76210",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2125.0
238,dallas,1420 Eufemia Dr,3.0,2069.0,3.0,"1420 Eufemia Dr,
                Denton,
                
TX
76207",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2305.0
239,dallas,1902 Spring Valley Dr,4.0,2000.0,3.0,"1902 Spring Valley Dr,
                Denton,
                
TX
76208",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2200.0
240,dallas,3316 Sunnydale Ln,3.0,1372.0,3.0,"3316 Sunnydale Ln,
                Denton,
                
TX
76209",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1791.0
241,dallas,1415 Margie,2.0,850.0,3.0,"1415 Margie St,
                Denton,
                
TX
76201",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1250.0
242,dallas,"4 br, 2.5 bath Duplex - Galante Townhomes ...",4.0,1800.0,3.0,"5504 Galante Ln,
                Denton,
                
TX
76208",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2295.0
243,dallas,Robson Ranch Home Adult Living,2.0,2073.0,3.0,"9137 Gardenia Dr,
                Denton,
                
TX
76207",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3000.0
244,dallas,2508 Timber Trail,3.0,1688.0,3.0,"2508 Timber Trail,
                Denton,
                
TX
76209",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1955.0
245,dallas,"3 br, 3 bath House - 2616 Arabian",3.0,1821.0,3.0,"2616 Arabian Ave,
                Denton,
                
TX
76210",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2395.0
246,dallas,"4 br, 2 bath House - 1907 Whippoorwill Ln",4.0,1672.0,3.0,"1907 Whippoorwill Ln,
                Denton,
                
TX
76205",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1999.0
247,dallas,Charming 3 bedroom home in Denton!,3.0,1591.0,3.0,"3325 Hummingbird Ln,
                Denton,
                
TX
76209",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1890.0
248,dallas,"3 br, 2 bath House - 1208 Tulane Drive",3.0,1830.0,3.0,"1208 Tulane Dr,
                Denton,
                
TX
76201",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1850.0
249,dallas,"Rent to Own Updated Home with $15,000 Down...",4.0,2073.0,3.0,"3532 Mustang Dr,
                Denton,
                
TX
76210",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2450.0
250,dallas,1102 Savage Dr,3.0,1368.0,3.0,"1102 Savage Dr,
                Denton,
                
TX
76207",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1970.0
251,dallas,"3 br, 2 bath House - 408 Mimosa Dr",3.0,2073.0,3.0,"408 Mimosa Dr,
                Denton,
                
TX
76201",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2500.0
252,dallas,5301 Tartan Cir,3.0,1568.0,3.0,"5301 Tartan Cir,
                Denton,
                
TX
76208",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2400.0
253,dallas,405 Hogan Dr,4.0,1785.0,3.0,"405 Hogan Dr,
                Denton,
                
TX
76210",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2800.0
254,dallas,312 Foxwood Cir,3.0,1270.0,3.0,"312 Foxwood Cir,
                Denton,
                
TX
76207",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2020.0
255,dallas,"3 br, 2 bath House - 1917 Fordham Lane",3.0,1700.0,3.0,"1917 Fordham Ln,
                Denton,
                
TX
76201",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1850.0
256,dallas,3616 Doris Dr,4.0,2073.0,3.0,"3616 Doris Dr,
                Denton,
                
TX
76207",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2475.0
257,dallas,3908 Windy Point Dr,3.0,1847.0,3.0,"3908 Windy Point Dr,
                Denton,
                
TX
76208",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2695.0
258,dallas,612 London place,1.0,550.0,3.0,"612 Londonderry Ln,
                Denton,
                
TX
76205",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,999.0
259,dallas,3608 Marianne Cir,6.0,2073.0,3.0,"3608 Marianne Cir,
                Denton,
                
TX
76209",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3200.0
260,dallas,1 bedroom in Denton TX 76208,1.0,625.0,3.0,"1267 Mingo Rd,
                Denton,
                
TX
76209",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,863.0
261,dallas,1 bedroom in Denton TX 76201,1.0,647.0,3.0,"2400 Crescent St,
                Denton,
                
TX
76201",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,851.0
262,dallas,1 bedroom in Denton TX 76210,1.0,634.0,3.0,"1267 Hickory Creek Rd,
                Denton,
                
TX
76210",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,879.0
263,dallas,1 bedroom in Denton TX 76209,1.0,648.0,3.0,"1601 N Loop 288,
                Denton,
                
TX
76209",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,845.0
264,dallas,1 bedroom in Denton TX 76208,1.0,659.0,3.0,"1897 S Mayhill Rd,
                Denton,
                
TX
76208",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,864.0
265,dallas,"3 br, 2 bath House - 5929 Thoroughbred Dr",3.0,1647.0,3.0,"5929 Thoroughbred Trail,
                Denton,
                
TX
76210",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2200.0
266,dallas,Loft on Louise,1.0,534.0,3.0,"2504 Louise St,
                Denton,
                
TX
76201",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1045.0
267,dallas,Heritage Heights Townhomes,1.0,1300.0,4.0,"1738 Teasley Ln,
                Denton,
                
TX
76205",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1790.0
268,dallas,Classic Oaks Apartments,2.0,840.0,3.0,"2515-2519 W Prairie St,
                Denton,
                
TX
76201",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1250.0
269,dallas,1000 W Prairie St,1.0,610.0,3.0,"1000 W Prairie St,
                Denton,
                
TX
76201",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,975.0
270,dallas,The Oasis Apartments,2.0,744.0,2.9,"2415-2417 Charlotte St,
                Denton,
                
TX
76201",0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1085.0
271,dallas,The Renaissance,1.0,580.0,3.0,"1418 W Oak St,
                Denton,
                
TX
76201",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
272,dallas,Haleigh Village I & II,1.0,481.0,3.0,"200 Hann St,
                Denton,
                
TX
76201",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0
273,dallas,"3 br, 2 bath House - 3109 Buckthorn Ln",3.0,1562.0,3.0,"3109 Buckthorn Ln,
                Argyle,
                
TX
76226",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2250.0
274,dallas,4108 Sonoma Dr,3.0,1768.0,3.0,"4108 Sonoma Dr,
                Argyle,
                
TX
76226",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2220.0
275,dallas,East Quarter Residences,3.0,2073.0,3.0,"300 Pearl St,
                Dallas,
                
TX
75201",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5068.0
276,dallas,The Beckley on Trinity | BRAND-NEW LUXURY ...,2.0,1255.0,3.0,"111 Morgan Ave,
                Dallas,
                
TX
75203",1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2915.0
277,dallas,Dallas Urby,2.0,915.0,5.0,"1930 Hi Line Dr,
                Dallas,
                
TX
75207",1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4175.0
278,dallas,Preston Heights Apartments,2.0,1305.0,4.8,"6606 Mapleshade Ln,
                Dallas,
                
TX
75252",0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2570.0
279,dallas,The National Residences,2.0,1878.0,4.8,"1401 Elm St,
                Dallas,
                
TX
75202",1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5068.0
280,dallas,AMLI Fountain Place,3.0,2073.0,4.9,"1800 N Field St,
                Dallas,
                
TX
75202",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5068.0
281,dallas,Bandera at Preston Hollow,2.0,1859.0,4.8,"6848 Bandera Ave,
                Dallas,
                
TX
75225",0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4391.0
282,dallas,Modera Katy Trail,3.0,1875.0,4.0,"5350 McKinney Ave,
                Dallas,
                
TX
75205",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5068.0
283,dallas,Layers Galleria,2.0,1189.0,4.5,"13301 Galleria Pl,
                Dallas,
                
TX
75244",1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2355.0
284,dallas,Jewel on Landmark,2.0,1626.0,3.7,"14650 Landmark Blvd,
                Dallas,
                
TX
75254",1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2440.0
285,dallas,Luxia Gallery House South,2.0,1727.0,3.0,"14155 Dallas Pky,
                Dallas,
                
TX
75254",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3264.0
286,dallas,The Briscoe,3.0,1462.0,3.7,"12639 Coit Rd,
                Dallas,
                
TX
75251",1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2945.0
